,date,agency,state,document_type,title,report_link,eis_number,federal_register_date,contact_name,comment_due_review_date,contact_phone,amended_notice_date,amended_notice,supplemental_info,website,comment_letter_date,rating,num_files,list_of_links
368,01/13/2006,USFS,Multi,Final EIS,"Black Hills National Forest Land and Resource Management Plan Phase II Amendment, Proposal to Amend the 1997 Land and Resource Management Plan, Custer, Fall River, Lawrence, Meade and Pennington Counties, SD and Crook and Weston Counties, WY ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0F99577ABA98A11C85257BEB001BA202,20060003,01/13/2006,Craig Bobzien ,02/13/2006,605-673-9200,,, ,,02/10/2006,,0.0,
369,01/06/2006,USFS,CA,Final EIS,"North Fork Eel Grazing Allotment Management  Project, Proposing to Authorize Cattle Grazing on Four Allotment, Six Rivers National Forest, Mad River Ranger District, North Fork Eel river and Upper Mad River, Trinity County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/222CC178208F1E3B85257BEB001BA1EB,20050550,01/06/2006,Julie Ranieri,02/06/2006,707-441-3673,,, ,,03/17/2006,,0.0,
370,12/30/2005,USFS,CA,Draft EIS,"Horse Heli Project, Harvest Merchantable Timber,  Thin Stands, Treat Fuels, and Conduct Associated Activities, Klamath National Forest, Oak Knoll Ranger District, Siskiyou County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/321299A1E0D3EAAE85257BEB001BA1C8,20050538,12/30/2005,Jan Ford ,02/13/2006,530-841-4501,,, ,,02/24/2006,EC2,0.0,
371,12/30/2005,USFS,WA,Final Supplement,"Upper Charley Subwatershed Ecosystem Restoration Projects, Proposing to Amend the Umatilla National Forests Land and Resource Management Plan to Incorporate Management for Canada Lynx, Pomeroy Ranger District, Umatilla National Forest, Garfield County, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8EDA544277C9392D85257BEB001BA1DA,20050542,12/30/2005,Allen J. Ollila,01/30/2006,701-227-7735,01/06/2006,"Revision of FR Notice Published on 12/30/2005:  Correction to Wait Period from 
02/13/2006 to 01/30/2006", ,,01/03/2006,,0.0,
372,12/30/2005,USFS,CA,Final EIS,"Ansel Adams and John Muir Wildernesses, Trail and Commercial Pack Stock Management, Implementation, Inyo, Mono, Madera and Fresno Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B16B6D6A8D897B0585257BEB001BA1C7,20050537,12/30/2005,Mary Beth Hennessy,01/30/2006,760-873-2448,,, ,,01/30/2006,,0.0,
373,12/30/2005,USFS,ID,Final EIS,"Paddy Flat Vegetation Project, Harvesting and Regenerate Timber Stands Precommercially Thin Plantations, Rapid, Kennally and Camp Creeks, Payette National Forest, McCall Ranger District, Valley County, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DBBDDA15E6E7991185257BEB001BA1E6,20050547,12/30/2005,Dan Anderson,01/30/2006,208-634-0435,,, ,,01/26/2006,,0.0,
374,12/23/2005,USFS,WV,Draft EIS,"Allegheny Wood Product Easement, Proposes to Convey an Easement of Right-of-Way along the Railroad Grade located in the Blackwater Canyon Area, Monongahela National Forest, Tucker County, WV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/0FF6F281FA4B24D385257BEB001BA1BD,20050533,12/23/2005,Bill Shields,07/16/2007,304-636-1800 Ext 287,06/22/2007,"Revision of FR Notice Published 12/23/2005:  Reopening the Comment Period from 
02/06/2006 to 07/16/2007", ,,02/06/2006,EC2,0.0,
375,12/23/2005,USFS,WA,Draft EIS,"The Summit at Snoqualmie Master Development Plan (MPD), Proposal to Ensure Long-Term Economic Viability, Mt. Baker-Snoqualmie/Okanogan-Wenatchee National Forests, King County, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1559338916553F8785257BEB001BA1C1,20050534,12/23/2005,Larry Donovan,02/21/2006,425-744-3403,01/27/2006,"Revision of FR Notice Published 12/16/2005; CEQ Comment Date has been extended 
from 02/06/2006 to 02/21/2006", ,,02/21/2006,EC2,0.0,
376,12/23/2005,USFS,IN,Draft EIS,"Tell City Windthrow 2004 Project, Salvage Harvest and Prescribed Burning of Windthrow Timber, Implementation, Hoosier National Forest, Perry, Crawford and Dubois Counties, IN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/52516D6F655F0CE185257BEB001BA1AF,20050528,12/23/2005,Ron Ellis,02/06/2006,812-275-5987,,, ,,02/01/2006,LO,0.0,
377,12/23/2005,USFS,OR,Final EIS,"Big Butte Springs Timber Sales, To Implementation Management Direction, Roque River-Siskiyou National Forest, Butte Falls Ranger District, Cascade Zone, Jackson County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B32520BC0A33914F85257BEB001BA1AC,20050527,12/23/2005,Joe T. King,01/23/2006,541-560-3400,,, ,,01/23/2006,,0.0,
378,12/23/2005,USFS,PA,Draft EIS,"West Branch of Tionesta Project, Road Construction and Vegetation Management, State Game Lands No 29 and Chapman Dam State Park, Sheffield, Warren County, PA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B95AE537813DCC0C85257BEB001BA1A1,20050523,12/23/2005,O'Dell Tucker ,02/06/2006,814-362-4613- Ext 125,,, ,,01/30/2006,LO,0.0,
379,12/16/2005,USFWS,Multi,Draft Supplement,"Upper Mississippi River National Wildlife and Fish Refuge, Comprehensive Conservation Plan,  A New Alternative E: Modified Wildlife and Integrated Public Use, Implementation, MN, WI, IL and IA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/982B409F63DE5A8785257BEB001BA18B,20050516,12/16/2005,Don Hultman,03/06/2006,507-452-4232,01/27/2006,"Revision of FR Notice Published 12/16/2005:   Comment Period have been Extended 
from 02/03/2006 to 03/06/2006", ,"http://www.fws.gov/midwest/planning/uppermiss/index.html
http://www.fws.gov/midwest/planning/uppermiss/index.html",03/01/2006,LO,0.0,
380,12/09/2005,USACE,FL,Third Final Supplement,"Central and Southern Florida Project, Tamiami Trail Modifications, Modified Water Deliveries to Everglades National Park, Authorized Flow of Water from WCA-38 and the L-29 Canal North of the Tamiami Trail, Dade County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A2027E2466613D3585257BEB001BA172,20050509,12/09/2005,Dr. Jonathan Moulding,01/09/2006,904-232-2286,,, ,,01/11/2006,,0.0,
381,12/09/2005,USFS,AR,Unknown,"Ozark-St. Francis National Forests Proposed Revised Land and Resource Management Plan, Implementation, Several Counties, AR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/497AE2A5DE5E4A9785257BEB001BA17F,20050513,12/09/2005,Gary Knudsen,01/09/2006,479-964-7200,,, ,,01/04/2006,,0.0,
382,12/09/2005,USFS,Multi,Final EIS,"Caribou Travel Plan Revision, Determine the Motorized Road and Trail System, Implementation, Caribou-Targhee National Forest, Westside, Soda Spring and Montpeller Ranger Districts, Bannock, Bear River, Bonneville, Caribou, Franklin, Oneida and Power Counties, ID;  Box Elder and Cache Counties, UT and Lincoln County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C0BB66B6CAF36B0E85257BEB001BA169,20050505,12/09/2005,Deb Tiller,01/09/2006,208-557-5779,,, ,,01/09/2006,,0.0,
383,12/09/2005,USFS,MT,Final EIS,"Fishtrap Project, Proposed Timber Harvest, Prescribed Burning, Road Construction and Other Restoration Activities, Lolo National Forest, Plains/Thompson Falls Ranger District, Sanders County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EFA3251665AAC1A585257BEB001BA163,20050502,12/09/2005,Randy Hojem,01/09/2006,406-826-4308,,, ,,12/20/2005,,0.0,
384,12/02/2005,USFS,MO,Final EIS,"Mark Twain National Forest Land and Resource Management Plan, Implementation, Revise to the 1986 Land and Resource Management Plan, several counties, MO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/16A9EE22EA4B92EC85257BEB001BA15D,20050499,12/02/2005,Laura Watts,01/03/2006,573-341-7471,,, ,,01/04/2006,,0.0,
385,12/02/2005,USFS,ID,Draft EIS,"Newsome Creek Watershed Rehabilitation, Stream Restoration and Improvement and Decommissioning of Roads, Red River Ranger District, Nez Perce National Forest, Idaho County, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9BAF7C8C2CC439A185257BEB001BA15E,20050500,12/02/2005,Stephanie Bransford,01/17/2006,208-842-2113,,, ,,01/17/2006,EC1,0.0,
386,11/25/2005,USACE,CA,Draft EIS,"San Juan Creek and Western San Mateo Creek Watershed Special Area Management Plan (SAMP), Proposed Watershed-Based SAMP to Balance Aquatic Resource Protection and Reasonable Economic Development, Southern Portion of Orange County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FC10A0B5C923711585257BEB001BA14A,20050490,11/25/2005,Jae Chung,01/16/2006,213-452-3292,,, ,,01/27/2006,EC2,0.0,
387,11/25/2005,USFS,Multi,Final EIS,"White Mountain National Forest Land and Resource Management Plan, Forest Plan Revision, Implementation,  Carroll, Coos, Grafton Counties, NH and Oxford County, ME",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/4347AE672543711085257BEB001BA14B,20050491,11/25/2005,Barbara Levesque,12/27/2005,603-528-8743,,, ,,12/30/2005,,0.0,
388,11/25/2005,USFS,SD,Final EIS,"Bugtown Gulch Mountain Pine Beetle and Fuels Projects, To Implement Multiple Resource Management Actions, Black Hills National Forest, Hell Canyon Ranger District, Custer County, SD",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7E9945E03A0EA49D85257BEB001BA14D,20050492,11/25/2005,Patricia Hudson,12/27/2005,605-673-4853,,, ,,12/07/2005,,0.0,
389,11/25/2005,USFS,OR,Final EIS,"Timberline Express Project, To Improve the Winter Recreational Opportunities, Implementation, Zigzag Ranger District, Mt. Hood National Forest, Clackamas County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F9992073F5170BE985257BEB001BA142,20050486,11/25/2005,Mike Redmond,12/27/2005,503-668-1776,,, ,,12/27/2005,,0.0,
390,11/25/2005,USFWS,NC,Final EIS,"Roanake River National Wildlife Refuge, Comprehensive Conservation Plan, To Determine and Evaluate a Range of Reasonable Management Alternative, Bertie County, NC",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B7155804E56CEB3F85257BEB001BA156,20050495,11/25/2005,Bob Glennon,12/27/2005,252-482-2364,,, ,,12/27/2005,,0.0,
391,11/18/2005,USAF,Multi,Unknown,"Realistic Bomber Training Initiative, Addresses Impacts of Wake Vortices on Surface Structures, Dyess Air Force Base, TX and Barksdale Air Force Base, LA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BFABCF0521B7F42085257BEB001BA13A,20050483,11/18/2005,Sheryl Parker,01/03/2006,757-764-9334,,, ,,12/21/2005,,0.0,
392,11/18/2005,USFS,CO,Second Draft Supplement,"Sheep Flats Diversity Unit, Timber Sales and Related Road Construction, Additional Information Regarding Wildlife Resources, Grand Mesa Uncompahgre and Gunnison National Forests, Grand Valley Ranger District, Mesa County, CO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1FBDD8002CEF60D785257BEB001BA121,20050472,11/18/2005,Carol McKenzie,01/03/2006,208-634-0761,,, ,,01/04/2006,EC2,0.0,
393,11/18/2005,USFS,WY,Final EIS,"Cottonwood II Vegetation Management Project, Vegetation Management in the North and South Cottonwood Creek Drainages, Implementation, Bridger-Teton National Forest, Big Piney Ranger District, Sublette County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8E7F6181269C7F5E85257BEB001BA139,20050482,11/18/2005,Jeff Laub,12/19/2005,307-276-3375,,, ,,12/20/2005,,0.0,
394,11/18/2005,USFS,NM,Unknown,"Invasive Plant Control Project, Protection of the Abundance and Biological Diversity of Desired Native Plant, Carson National Forest and Santa Fe National Forest, Rio Arriba, Colfax, Los Alamos, Mora, San Miguel and Santa Fe Counties, NM",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C498FF2AD72EC5B385257BEB001BA127,20050475,11/18/2005,Sanford Hurlocker,12/19/2005,505-753-7331,,, ,,12/19/2005,,0.0,
395,11/18/2005,USFS,AK,Final Supplement,"Emerald Bay Timber Sale, Implementation, Additional Information on the Potential Effects of the Project Alternatives, Ketchikan-Misty Fiords Ranger District, Tongass National Forest, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EA87E02A3731DC5185257BEB001BA12B,20050476,11/18/2005,Rob Reeck,12/19/2005,907-228-4114,,, ,,12/15/2005,,0.0,
396,11/18/2005,USFS,WY,Draft EIS,"Moose-Gypsum Project, Proposes to Authorize Vegetation Treatments, Watershed Improvements, and Travel Plan and Recreation Updates, Pinedale Ranger District, Bridger-Teton National Forest, Sublette County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F4F37926B24135FF85257BEB001BA120,20050471,11/18/2005,Craig Trulock,01/03/2006,307-367-4326,,, ,,01/20/2006,EC2,0.0,
397,11/18/2005,USFWS,Multi,Final EIS,"Resident Canada Goose Management Plan, Evaluate Alternatives Strategies to Reduce, Manage, and Resident Canada Goose Population, Implementation, within the Conteriminous US",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/479B35991D4E04F685257BEB001BA131,20050479,11/18/2005,Ron Kokel,12/19/2005,703-358-1714,,, ,,12/16/2005,,0.0,
398,11/10/2005,BLM,Multi,Draft EIS,"PROGRAMMATIC -  Vegetation Treatments Using Herbicides on  Bureau of Land Management Public Lands in 17 Westerns, including Alaska",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D9A29651FE973A6A85257B000020FDCD,20050459,11/10/2005,Brian Amme ,02/10/2006,775-861-6645,01/20/2006,"Revision of FR Notice Published 11/10/2005:  Comment Period Ending 01/09/2006 
has been  Extended to 02/10/2006", ,,02/10/2006,EC2,0.0,
399,11/10/2005,USACE,NY,Final EIS,"Montuak Point Storm Damage Reduction Project, Proposed Reinforcement of an Existing Stone Revetment Wall, Suffolk County, NY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B1AB50184B7FC5E485257BEB001BA116,20050467,11/10/2005,Lee Ware ,12/09/2005,202-761-4242,,, ,,12/01/2005,,0.0,
400,11/10/2005,USACE,NJ,Final EIS,"Liberty  State Park Ecosystem Restoration Project, Hudson Raritan Estuary Study, To Address the Adverse Impacts Associated with Past Filling Activities, Port Authority of New and New Jersey City, Hudson County, NJ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D5DE1FD1AF2C258685257BEB001BA114,20050466,11/10/2005,Mark Matusiak,12/09/2005,202-761-5909,,, ,,12/01/2005,,0.0,
401,11/10/2005,USFS,WY,Final EIS,"Bighorn National Forest Revised Land and Resource Management Plan, Implementation, Big Horn Mountain Range, Bighorn National Forest, Johnson, Sheridan, Bighorn, and Washakie Counties, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/6AADF02F06988BE685257BEB001BA103,20050461,11/10/2005,Bernie Bornong,12/09/2005,307-674-2685,,, ,,12/09/2005,,0.0,
402,11/10/2005,USFS,Multi,Final EIS,"Ouachita National Forest, Proposed Revised Land Resource Management Plan, Implementation, Several Counties, AR;  and LeFlore and McCurtain Counties, OK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/822486F7953C6A6C85257BEB001BA110,20050464,11/10/2005,Bill Pell,12/09/2005,501-321-5320,,, ,,12/07/2005,,0.0,
403,11/10/2005,USFS,SD,Final EIS,"Deerfield Project Area, Proposes to Implement Multiple Resource Management Actions, Mystic Ranger District, Black Hills National Forest, Pennington County, SD",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EC0395351284F52485257BEB001BA0FC,20050458,11/10/2005,Robert Thompson,12/09/2005,605-343-1567,,, ,,11/30/2005,,0.0,
404,11/10/2005,USN,Multi,Draft Supplement,"Surveillance Towed Array Sensor System Low Frequency Active (SURTASS LFA) Sonar Systems, Updated and Additional Information , Implementation",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5F118880E2E6097F85257BEB001BA0FF,20050460,11/10/2005,J.S. Johnson,02/10/2006,703-465-8404,12/23/2005,"Revision of Notice Published in FR 11/10/2005:  Extending Comment Period from 
12/27/2005 to 02/10/2006", ,,12/23/2005,LO,0.0,
405,11/04/2005,USFS,ID,Draft EIS,"South Fork Salmon River Subbasin Noxious and Invasive Weed Management Program, Implementation, Krassel and McCall Ranger Districts, Payette National Forest and Cascade Ranger District, Valley and Idaho Counties, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1A8AF7E3E84553DE85257BEB001BA0EF,20050453,11/04/2005,Ana Egnew,12/20/2005,208-634-0624,,, ,,12/20/2005,EC1,0.0,
406,11/04/2005,USFS,IN,Final EIS,"WITHDRAWN - German Ridge Restoration Project, To Restore Native Hardwood Communities, Implementation, Hoosier National Forest, Tell City Ranger District, Perry County, IN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/39FEAF477A4A80D685257BEB001BA0F5,20050455,11/04/2005,Ron Ellis,12/05/2005,812-275-5987,11/25/2005,"Revision of FR  Notice Published on 11/04/2005:   Officially Withdrawn by the 
Preparing Agency by Letter Dated 11/10/2005.", ,,11/25/2005,,0.0,
407,11/04/2005,USFS,WA,Final EIS,"Fish Passage and Aquatic Habitat Restoration at Hemlock Dam, Implementation, Gifford Pinchot National Forest, Mount Adams District, Skamania County, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F21ABEA659A3D0D185257BEB001BA0E7,20050451,11/04/2005,Bengt Coffin,12/05/2005,509-395-3425,,, ,,12/05/2005,,0.0,
408,11/04/2005,USFWS,IL,Draft EIS,"Crab Orchard National Wildlife Refuge Comprehensive Conservation Plan (CCP), Implementation, Williamson, Jackson and Unicon Counties, IL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7FEE0F1020E81FEB85257BEB001BA0E4,20050450,11/04/2005,Dan Frisk,01/17/2006,618-997-3344,,, ,,01/11/2006,LO,0.0,
409,10/28/2005,USACE,AK,Draft EIS,"Delong Mountain Terminal Project, Proposed Construction and Operation of Navigation Improvements, Northwest Arctic Borough, AK ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/71B8A8E7F0ED8BCD85257BEB001BA0D3,20050441,10/28/2005,Guy McConnell,12/27/2005,907-753-2614,,, ,,12/22/2005,EC2,0.0,
410,10/28/2005,USACE,MS,Final EIS,"Enhanced Evaluation of Cumulative Effects Associated with U.S. Army Corps of Engineers Permitting Activity for Large-Scale Development in Coastal Mississippi, Hancock, Harrison, Jackson, and Mississippi Counties, MS ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/E07A30E95ED8C55185257BEB001BA0CE,20050439,10/28/2005,Dr. Susan I. Rees,12/27/2005,251-694-4141,,, ,,02/13/2006,,0.0,
411,10/28/2005,USFWS,AK,Final EIS,"Alaska Peninsula and Becharof National Wildlife Refuges, Revised Comprehensive Conservation Plan, Implementation, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/844308E5AF3DE1E785257BEB001BA0D0,20050440,10/28/2005,Peter Wikoff,11/28/2005,907-786-3837,,, ,,11/28/2005,,0.0,
412,10/28/2005,USN,Multi,Draft EIS,"Undersea Warfare Training Range (USWTR), Installation and Operation, Preferred Site (in the Cherry Point Operating Area) and the Alternate Sites (within the Virginia Capes and Jacksonville Operating Areas), NC, VA and FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/33C06583B2C3CC5185257BEB001BA0DC,20050446,10/28/2005,Keith Jenkins,12/28/2005,757-322-4046,12/30/2005,"Revision of FR Notice Published on 10/28/2005:   Comment Period Extended from 
12/28/2005 to 1/30/2006", ,,12/28/2005,LO,0.0,
413,10/28/2005,USN,FL,Final EIS,"Navy Air-To-Ground Training at Avon Park Air Force Range, To Conduct Air-To-Ground Ordnance Delivery and Training, Fleet Forces Command's Fleet Readiness Training Program (FRTP), Polk and Highland Counties, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/90D7B25D3A70E6C185257BEB001BA0E3,20050449,10/28/2005,Will Sloger,11/28/2005,843-820-5797,,, ,,11/10/2005,,0.0,
414,10/21/2005,USACE,SC,Draft EIS,"Charleston Naval Complex (CNC), Proposed Construction of a Marine Container Terminal, Cooper River in Charleston Harbor, City of North Charleston, Charleston County, SC",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/ED17E09378752E5485257BEB001BA0CD,20050438,10/21/2005,Nathaniel I. Ball,12/20/2005,843-329-8044,,, ,,12/11/2005,EC2,0.0,
415,10/21/2005,USFS,NM,Final EIS,"WITHDRAWN - Tajique Watershed Restoration Project, Proposes Fuel Reduction and Restore Forest Health, Cibola National Forest, Torrance County, NM",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/3C847F09C9A2E23485257BEB001BA0CB,20050437,10/21/2005,Vicky Estrada,11/21/2005,505-847-2990,06/22/2007,"Revision of FR Notice Published 10/21/2005:  Officially  WITHDRAWN  by the 
preparing agency by letter dated 05/22/2007", ,,11/15/2005,,0.0,
